CardID,Name,Rarity,Type,Cost_Life_Type,Cost_Life_Value,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
OP07-064,サンジ,SR,CHARACTER,コスト,6,打,6000,2000,紫,麦わらの一味,手札のこのカードは、自分の場のドン‼の枚数が相手の場のドン‼の枚数より2枚以上少ない場合、コスト-3。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-065,ジーナ,UC,CHARACTER,コスト,1,知,-,2000,紫,フォクシー海賊団,【登場時】自分のリーダーが特徴《フォクシー海賊団》を持ち、自分の場のドン!!が相手の場のドン!!の枚数以下の場合、ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-066,トニートニー・チョッパー,R,CHARACTER,コスト,2,打,-,1000,紫,動物/フォクシー海賊団,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分の場のドン!!が相手の場のドン!!の枚数以下の場合、ドン!!デッキからドン!!1枚までを、レストで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-067,トンジット,C,CHARACTER,コスト,1,知,3000,1000,紫,ロングリングロングランド,-,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-068,ハンバーグ,UC,CHARACTER,コスト,5,打,6000,1000,紫,フォクシー海賊団,【ドン‼×1】【アタック時】自分の場のドン!!が相手の場のドン!!の枚数以下の場合、ドン!!デッキからドン!!1枚までを、レストで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-069,ピクルス,C,CHARACTER,コスト,3,打,4000,1000,紫,フォクシー海賊団,自分の場のドン!!が相手の場のドン!!の枚数以下の場合、自分の、「ピクルス」以外の特徴《フォクシー海賊団》を持つキャラは相手の効果でKOされない。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-070,ビッグパン,UC,CHARACTER,コスト,6,打,7000,1000,紫,巨人族/魚人族/フォクシー海賊団,【登場時】自分の場のドン!!が相手の場のドン!!の枚数以下の場合、自分の手札からコスト4以下の特徴《フォクシー海賊団》を持つカード1枚までを、登場させる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-071,フォクシー,R,CHARACTER,コスト,7,特,7000,-,紫,フォクシー海賊団,【相手のターン中】自分のリーダーが特徴《フォクシー海賊団》を持つ場合、相手のキャラすべてを、パワー-1000。【起動メイン】【ターン1回】ドン‼デッキからドン‼1枚までを、レストで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-071,フォクシー,R,CHARACTER,コスト,7,特,7000,-,紫,フォクシー海賊団,【相手のターン中】自分のリーダーが特徴《フォクシー海賊団》を持つ場合、相手のキャラすべてを、パワー-1000。【起動メイン】【ターン1回】ドン‼デッキからドン‼1枚までを、レストで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-072,ポルチェ,SR,CHARACTER,コスト,3,知,5000,-,紫,フォクシー海賊団,【登場時】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：自分のデッキの上から5枚を見て、特徴《フォクシー海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分の手札からパワー4000以下の紫のキャラカード1枚までを、登場させる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-072,ポルチェ,SR,CHARACTER,コスト,3,知,5000,-,紫,フォクシー海賊団,【登場時】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：自分のデッキの上から5枚を見て、特徴《フォクシー海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分の手札からパワー4000以下の紫のキャラカード1枚までを、登場させる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-073,モンキー・D・ルフィ,R,CHARACTER,コスト,6,打,7000,-,紫,麦わらの一味,【起動メイン】【ターン1回】ドン‼-3(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：相手のキャラが3枚以上いる場合、このキャラをアクティブにする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-074,モンダ,C,CHARACTER,コスト,2,打,3000,1000,紫,動物/フォクシー海賊団,【起動メイン】このキャラをトラッシュに置くことができる：自分のリーダーが特徴《フォクシー海賊団》を持つ場合、ドン!!デッキからドン!!1枚までを、レストで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-075,ノロノロビ～～～～ム,UC,EVENT,コスト,1,-,-,-,紫,フォクシー海賊団,【カウンター】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：相手のリーダーとキャラ1枚までを、このターン中、パワー-2000。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-076,ノロノロビームソード,C,EVENT,コスト,2,-,-,-,紫,フォクシー海賊団,【カウンター】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、相手のキャラ1枚までを、レストにする。,【】ドン‼デッキからドン‼1枚までを、アクティブで追加する。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-077,"""ひとつなぎの大秘宝""を獲りに行くぞ!!!",R,EVENT,コスト,1,-,-,-,紫,四皇/ワノ国,【メイン】自分のリーダーが特徴《百獣海賊団》か《ビッグ・マム海賊団》を持つ場合、自分のデッキの上から5枚を見て、特徴《百獣海賊団》か《ビッグ・マム海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【メイン】効果を発動する。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-078,メガトン九尾ラッシュ,C,EVENT,コスト,3,-,-,-,紫,フォクシー海賊団,【メイン】自分の場のドン!!が相手の場のドン!!の枚数以下の場合、自分の「フォクシー」1枚までを、アクティブにする。,【】ドン‼デッキからドン‼1枚までを、アクティブで追加する。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-079,ロブ・ルッチ,L,LEADER,ライフ,5,打,5000,-,黒,CP0,【アタック時】自分のデッキの上から2枚をトラッシュに置くことができる：相手のキャラ1枚までを、このターン中、コスト-1。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-079,ロブ・ルッチ,L,LEADER,ライフ,5,打,5000,-,黒,CP0,【アタック時】自分のデッキの上から2枚をトラッシュに置くことができる：相手のキャラ1枚までを、このターン中、コスト-1。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-080,カク,R,CHARACTER,コスト,4,斬,5000,2000,黒,CP0,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：相手のキャラ1枚までを、このターン中、コスト-3。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-081,カリファ,C,CHARACTER,コスト,4,特,5000,1000,黒,CP0,【ドン‼×1】【自分のターン中】相手のキャラすべてを、コスト-1。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-082,キャプテン・ジョン,UC,CHARACTER,コスト,2,斬,3000,1000,黒,スリラーバーク海賊団/元ロックス海賊団,【登場時】自分のデッキの上から2枚をトラッシュに置き、相手のキャラ1枚までを、このターン中、コスト-1。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-083,ゲッコー・モリア,UC,CHARACTER,コスト,4,特,5000,1000,黒,王下七武海/スリラーバーク海賊団,【起動メイン】自分のトラッシュの特徴《スリラーバーク海賊団》を持つカード4枚を好きな順番でデッキの下に置くことができる：このキャラは、このターン中、【バニッシュ】を得て、パワー+1000。(このカードがダメージを与えた場合、トリガーは発動せずそのカードはトラッシュに置かれる),,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-084,ジスモンダ,C,CHARACTER,コスト,2,打,2000,1000,黒,CP0,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-085,ステューシー,SR,CHARACTER,コスト,9,特,9000,-,黒,CP0,【登場時】自分のキャラ1枚をトラッシュに置くことができる：相手のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-085,ステューシー,SR,CHARACTER,コスト,9,特,9000,-,黒,CP0,【登場時】自分のキャラ1枚をトラッシュに置くことができる：相手のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-086,スパンダム,C,CHARACTER,コスト,3,斬,4000,1000,黒,CP0,【登場時】自分のデッキの上から2枚をトラッシュに置き、相手のキャラ1枚までを、このターン中、コスト-2。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-087,バスカビル,C,CHARACTER,コスト,3,斬,3000,2000,黒,世界政府,【自分のターン中】相手のコスト0のキャラがいる場合、このキャラはパワー+3000。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-088,ハットリ,UC,CHARACTER,コスト,1,打,-,2000,黒,動物/CP0,【自分のターン中】【登場時】自分の「ロブ・ルッチ」1枚までを、このターン中、パワー+2000。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-089,マハ,C,CHARACTER,コスト,6,打,8000,1000,黒,CP0,-,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-090,モルガンズ,C,CHARACTER,コスト,2,知,2000,1000,黒,ジャーナリスト,【登場時】相手は自身の手札を1枚捨て、手札を公開する。その後、相手はカード1枚を引く。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-091,モンキー・D・ルフィ,R,CHARACTER,コスト,5,特,6000,1000,黒,麦わらの一味,【アタック時】相手のコスト2以下のキャラ1枚までをトラッシュに置く。その後、自分のトラッシュからコスト4以上のキャラカードを任意の枚数好きな順番でデッキの下に置く。置いた枚数3枚につき、このキャラは、このターン中、パワー+1000。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-092,ヨセフ,UC,CHARACTER,コスト,1,打,2000,1000,黒,CP0,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：相手のコスト1以下のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-093,ロブ・ルッチ,R,CHARACTER,コスト,5,打,6000,1000,黒,CP0,【登場時】自分のトラッシュのカード3枚を好きな順番でデッキの下に置くことができる：相手は自身の手札1枚を捨てる。その後、相手のトラッシュのカード1枚までを、デッキの下に置く。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-094,剃,UC,EVENT,コスト,1,-,-,-,黒,CP9,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のトラッシュが10枚以上ある場合、自分の特徴『CP』を含むキャラ1枚までを、持ち主の手札に戻す。,【】自分のキャラ1枚までを、持ち主の手札に戻す。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-095,鉄塊,C,EVENT,コスト,2,-,-,-,黒,CP9,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。その後、自分のトラッシュが10枚以上ある場合、そのカードを、このバトル中、パワー+2000。,【】自分のリーダーかキャラ1枚までを、このターン中、パワー+1000。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-096,嵐脚,R,EVENT,コスト,1,-,-,-,黒,CP9,【メイン】カード1枚を引く。その後、自分のトラッシュが10枚以上ある場合、相手のキャラ1枚までを、このターン中、コスト-3。,【】相手のコスト3以下のキャラ1枚までを、KOする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-097,ベガパンク,L,LEADER,ライフ,2,知,5000,-,黄,科学者/エッグヘッド,このリーダーはアタックできない。【起動メイン】【ターン1回】①(コストエリアのドン‼を指定の数レストにできる)：自分の手札からコスト5以下の特徴《エッグヘッド》を持つカード1枚までを、ライフの上に表向きで加えるか登場させる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-097,ベガパンク,L,LEADER,ライフ,2,知,5000,-,黄,科学者/エッグヘッド,このリーダーはアタックできない。【起動メイン】【ターン1回】①(コストエリアのドン‼を指定の数レストにできる)：自分の手札からコスト5以下の特徴《エッグヘッド》を持つカード1枚までを、ライフの上に表向きで加えるか登場させる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-098,アトラス,UC,CHARACTER,コスト,5,知,6000,1000,黄,科学者/エッグヘッド,自分のライフの枚数が相手のライフの枚数より少ない場合、このキャラはバトルでKOされない。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-099,ウソップ,C,CHARACTER,コスト,1,射,2000,2000,黄,エッグヘッド/麦わらの一味,-,【】自分の特徴《エッグヘッド》を持つ、リーダーかキャラ1枚までを、次の自分のターン終了時まで、パワー+2000。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-100,エジソン,C,CHARACTER,コスト,4,知,5000,2000,黄,科学者/エッグヘッド,【登場時】自分のライフが2枚以下の場合、カード2枚を引き、自分の手札2枚を捨てる。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-101,シャカ,UC,CHARACTER,コスト,5,知,6000,1000,黄,科学者/エッグヘッド,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-102,ジンベエ,C,CHARACTER,コスト,5,打,6000,1000,黄,魚人族/エッグヘッド/麦わらの一味,-,【】相手のコスト4以下のキャラ1枚までを、持ち主の手札に戻し、このカードを手札に加える。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-103,トニートニー・チョッパー,C,CHARACTER,コスト,2,知,3000,1000,黄,動物/エッグヘッド/麦わらの一味,-,【】自分の特徴《エッグヘッド》を持つキャラ1枚までは、このターン中、【ブロッカー】を得る。その後、このカードを手札に加える。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-104,ニコ・ロビン,UC,CHARACTER,コスト,3,特,4000,1000,黄,エッグヘッド/麦わらの一味,-,【】自分のリーダーが特徴《エッグヘッド》を持つ場合、カード2枚を引く。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-105,ピタゴラス,UC,CHARACTER,コスト,5,知,6000,1000,黄,科学者/エッグヘッド,【KO時】自分のライフが2枚以下の場合、自分のトラッシュからコスト4以下の特徴《エッグヘッド》を持つキャラカード1枚までを、レストで登場させる。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-106,フザ,C,CHARACTER,コスト,4,特,6000,-,黄,動物/空島,【ドン‼×1】【アタック時】自分のライフが1枚以下の場合、相手のコスト3以下のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-107,フランキー,R,CHARACTER,コスト,4,打,5000,2000,黄,エッグヘッド/麦わらの一味,-,【】カード1枚を引く。その後、自分のライフが1枚以下の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-107,フランキー,R,CHARACTER,コスト,4,打,5000,2000,黄,エッグヘッド/麦わらの一味,-,【】カード1枚を引く。その後、自分のライフが1枚以下の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-108,ベガフォースワン,C,CHARACTER,コスト,4,打,6000,1000,黄,エッグヘッド,-,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-109,モンキー・D・ルフィ,SR,CHARACTER,コスト,5,打,6000,1000,黄,四皇/エッグヘッド/麦わらの一味,【起動メイン】このキャラをトラッシュに置くことができる：自分のライフが2枚以下の場合、相手のコスト4以下のキャラ1枚までを、KOする。その後、カード1枚を引く。,【】相手のコスト4以下のキャラ1枚までを、KOする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-109,モンキー・D・ルフィ,SR,CHARACTER,コスト,5,打,6000,1000,黄,四皇/エッグヘッド/麦わらの一味,【起動メイン】このキャラをトラッシュに置くことができる：自分のライフが2枚以下の場合、相手のコスト4以下のキャラ1枚までを、KOする。その後、カード1枚を引く。,【】相手のコスト4以下のキャラ1枚までを、KOする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-110,ヨーク,C,CHARACTER,コスト,5,知,6000,1000,黄,科学者/エッグヘッド,【登場時】自分のライフの上か下から1枚を手札に加えることができる：相手のコスト2以下のキャラ1枚までを、KOする。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-111,リリス,SR,CHARACTER,コスト,3,知,5000,-,黄,科学者/エッグヘッド,【登場時】自分のデッキの上から5枚を見て、「リリス」以外の特徴《エッグヘッド》を持つカード1枚までを手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-111,リリス,SR,CHARACTER,コスト,3,知,5000,-,黄,科学者/エッグヘッド,【登場時】自分のデッキの上から5枚を見て、「リリス」以外の特徴《エッグヘッド》を持つカード1枚までを手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分のリーダーが「ベガパンク」の場合、このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-112,ルーシー,R,CHARACTER,コスト,6,打,7000,-,黄,ドレスローザ/革命軍,【アタック時】【ターン1回】自分のライフの上か下から1枚を手札に加えることができる：相手のコスト4以下のキャラ1枚までを、レストにできる。その後、自分のライフが1枚以下の場合、デッキの上から1枚までを、ライフの上に加える。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-113,ロロノア・ゾロ,UC,CHARACTER,コスト,5,斬,6000,1000,黄,エッグヘッド/麦わらの一味,-,【】自分のリーダーが特徴《エッグヘッド》を持つ場合、相手のリーダーかキャラ1枚までを、レストにする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-114,世界最大の頭脳を持つ男,UC,EVENT,コスト,1,-,-,-,黄,科学者/エッグヘッド,【メイン】自分のデッキの上から5枚を見て、「世界最大の頭脳を持つ男」以外の特徴《エッグヘッド》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】カード1枚を引く。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-115,助けてクエーサ～!!!,C,EVENT,コスト,1,-,-,-,黄,科学者/エッグヘッド,【カウンター】自分のライフが2枚以下の場合、自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。,【】自分のトラッシュからコスト5以下の特徴《エッグヘッド》を持つキャラカード1枚までを、登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-116,焔裂き,R,EVENT,コスト,1,-,-,-,黄,ワノ国/赤鞘九人男,【メイン】/【カウンター】自分のリーダーかキャラ1枚までを、このターン中、パワー+1000。その後、相手のライフが2枚以下の場合、相手のコスト4以下のキャラ1枚までを、レストにする。,【】相手のコスト4以下のキャラ1枚までを、レストにする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-117,エッグヘッド,C,STAGE,コスト,2,-,-,-,黄,エッグヘッド,【自分のターン終了時】自分のライフが3枚以下の場合、コスト5以下の特徴《エッグヘッド》を持つキャラ1枚までを、アクティブにする。,【】このカードを登場させる。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-118,サボ,SEC,CHARACTER,コスト,8,特,9000,-,黒,革命軍,【登場時】自分の手札1枚を捨てることができる：相手の、コスト5以下のキャラ1枚までとコスト3以下のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-118,サボ,SEC,CHARACTER,コスト,8,特,9000,-,黒,革命軍,【登場時】自分の手札1枚を捨てることができる：相手の、コスト5以下のキャラ1枚までとコスト3以下のキャラ1枚までを、KOする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-119,ポートガス・D・エース,SEC,CHARACTER,コスト,10,特,10000,-,黄,白ひげ海賊団,【登場時】自分のデッキの上から1枚までを、ライフの上に加える。その後、自分のライフが2枚以下の場合、このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP07-119,ポートガス・D・エース,SEC,CHARACTER,コスト,10,特,10000,-,黄,白ひげ海賊団,【登場時】自分のデッキの上から1枚までを、ライフの上に加える。その後、自分のライフが2枚以下の場合、このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP01-035,お菊,SPカード,CHARACTER,コスト,3,斬,5000,-,緑,ワノ国/赤鞘九人男,【ドン‼×1】【アタック時】【ターン1回】相手のコスト5以下のキャラ1枚までを、レストにする。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP01-073,ドンキホーテ・ドフラミンゴ,SPカード,CHARACTER,コスト,3,特,4000,1000,青,王下七武海/ドンキホーテ海賊団,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のデッキの上から5枚を見て、好きな順番に並び変え、デッキの上か下に置く。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP03-003,イゾウ,SPカード,CHARACTER,コスト,1,射,2000,1000,赤,ワノ国/白ひげ海賊団,【登場時】自分のデッキの上から5枚を見て、「イゾウ」以外の『白ひげ海賊団』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP03-078,イッショウ,SPカード,CHARACTER,コスト,8,斬,9000,-,黒,海軍,【ドン‼×1】【自分のターン中】相手のキャラすべてをコスト-3。【登場時】相手の手札が6枚以上ある場合、相手の手札2枚を捨てる。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP05-074,ユースタス・キッド,SPカード,CHARACTER,コスト,5,特,6000,1000,紫,キッド海賊団,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【自分のターン中】【ターン1回】自分の場のドン‼がドン‼デッキに戻された時、ドン‼デッキからドン‼1枚までを、アクティブで追加する。,,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
OP06-101,おナミ,SPカード,CHARACTER,コスト,2,特,3000,1000,黄,麦わらの一味,【登場時】自分のリーダーかキャラ1枚までは、このターン中、【バニッシュ】を得る。(このカードがダメージを与えた場合、トリガーは発動せずそのカードはトラッシュに置かれる),【】相手のコスト5以下のキャラ1枚までを、KOする。,500年後の未来【OP-07】,,550107,"ブースターパック <br class=""spInline"">500年後の未来【OP-07】"
