CardID,Name,Rarity,Type,Life,Cost,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
OP03-077,シャーロット・リンリン,L,LEADER,ライフ4,,特,5000,-,黒/黄,四皇/ビッグ・マム海賊団,"【ドン!!×2】【アタック時】②(コストエリアのドン!!を指定の数レストにできる),自分の手札1枚を捨てることができる：自分のライフが1枚以下の場合、デッキの上から1枚までを、ライフの上に加える。",,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-077,シャーロット・リンリン,L,LEADER,ライフ4,,特,5000,-,黒/黄,四皇/ビッグ・マム海賊団,"【ドン!!×2】【アタック時】②(コストエリアのドン!!を指定の数レストにできる),自分の手札1枚を捨てることができる：自分のライフが1枚以下の場合、デッキの上から1枚までを、ライフの上に加える。",,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-078,イッショウ,SR,CHARACTER,,コスト8,斬,9000,-,黒,海軍,【ドン!!×1】【自分のターン中】相手のキャラすべてをコスト-3。【登場時】相手の手札が6枚以上ある場合、相手の手札2枚を捨てる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-078,イッショウ,SR,CHARACTER,,コスト8,斬,9000,-,黒,海軍,【ドン!!×1】【自分のターン中】相手のキャラすべてをコスト-3。【登場時】相手の手札が6枚以上ある場合、相手の手札2枚を捨てる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-079,ヴェルゴ,UC,CHARACTER,,コスト5,打,5000,2000,黒,海軍/ドンキホーテ海賊団,【ドン!!×1】このキャラはバトルでKOされない。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-080,カク,SR,CHARACTER,,コスト5,斬,6000,1000,黒,CP9,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：相手のコスト3以下のキャラ1枚までを、KOする。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-080,カク,SR,CHARACTER,,コスト5,斬,6000,1000,黒,CP9,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：相手のコスト3以下のキャラ1枚までを、KOする。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-081,カリファ,R,CHARACTER,,コスト4,特,4000,2000,黒,CP9,【登場時】カード2枚を引き、自分の手札2枚を捨てる。その後、相手のキャラ1枚までを、このターン中、コスト-2。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-081,カリファ,R,CHARACTER,,コスト4,特,4000,2000,黒,CP9,【登場時】カード2枚を引き、自分の手札2枚を捨てる。その後、相手のキャラ1枚までを、このターン中、コスト-2。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-082,クマドリ,C,CHARACTER,,コスト4,打,6000,1000,黒,CP9,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-083,コーギー,C,CHARACTER,,コスト1,知,-,1000,黒,世界政府,【登場時】自分のデッキの上から5枚を見て、カード2枚までを、トラッシュに置く。その後、残りを好きな順番でデッキの下に置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-084,ジェリー,C,CHARACTER,,コスト2,打,4000,1000,黒,CP6,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-085,ジャブラ,C,CHARACTER,,コスト5,打,7000,1000,黒,CP9,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-086,スパンダム,R,CHARACTER,,コスト1,斬,2000,1000,黒,CP9,【登場時】自分のリーダーが『CP』を含む特徴を持つ場合、デッキの上から3枚を見て、「スパンダム」以外の『CP』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-086,スパンダム,R,CHARACTER,,コスト1,斬,2000,1000,黒,CP9,【登場時】自分のリーダーが『CP』を含む特徴を持つ場合、デッキの上から3枚を見て、「スパンダム」以外の『CP』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-087,ネロ,C,CHARACTER,,コスト3,射,5000,1000,黒,CP9,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-088,フクロウ,UC,CHARACTER,,コスト3,打,3000,1000,黒,CP9,このキャラは効果でKOされない。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-089,ブランニュー,R,CHARACTER,,コスト2,知,3000,1000,黒,海軍,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-090,ブルーノ,R,CHARACTER,,コスト5,打,6000,1000,黒,CP9,【ドン!!×1】このキャラは【ブロッカー】を得る。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分のトラッシュからコスト4以下の『CP』を含む特徴を持つキャラカード1枚までを、レストで登場させる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-091,ヘルメッポ,C,CHARACTER,,コスト1,知,-,1000,黒,海軍,【登場時】相手の元々の効果のないキャラ1枚までを、このターン中、コスト0にする。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-092,ロブ・ルッチ,SR,CHARACTER,,コスト6,打,7000,-,黒,CP9,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-092,ロブ・ルッチ,SR,CHARACTER,,コスト6,打,7000,-,黒,CP9,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-093,ワンゼ,UC,CHARACTER,,コスト2,斬,4000,-,黒,CP7,【登場時】自分の手札1枚を捨てることができる：自分のリーダーが『CP』を含む特徴を持つ場合、相手のコスト1以下のキャラ1枚までを、KOする。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-094,空気開扉,UC,EVENT,,コスト4,-,-,-,黒,CP9,【メイン】自分のリーダーが『CP』を含む特徴を持つ場合、自分のデッキの上から5枚を見て、コスト5以下の『CP』を含む特徴を持つキャラカード1枚までを、登場させる。その後、残りをトラッシュに置く。,【】自分のトラッシュからコスト3以下の黒のキャラカード1枚までを、登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-095,石鹼羊,C,EVENT,,コスト1,-,-,-,黒,CP9,【メイン】相手のキャラ2枚までを、このターン中、コスト-2。,【】相手は自身の手札1枚を捨てる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-096,嵐脚　周断,UC,EVENT,,コスト2,-,-,-,黒,CP9,【メイン】相手のコスト0のキャラか、相手のコスト3以下のステージ1枚までを、KOする。,【】カード2枚を引く。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-097,六王銃,R,EVENT,,コスト-,-,-,-,黒,CP9,【カウンター】自分の手札1枚を捨てることができる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。,【】カード1枚を引く。その後、相手のコスト1以下のキャラ1枚までを、KOする。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-098,エニエス・ロビー,C,STAGE,,コスト2,-,-,-,黒,世界政府,【起動メイン】このステージをレストにできる：自分のリーダーが『CP』を含む特徴を持つ場合、相手のキャラ1枚までを、このターン中、コスト-2。,【】このカードを登場させる,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-099,シャーロット・カタクリ,L,LEADER,ライフ5,,打,5000,-,黄,ビッグ・マム海賊団,【ドン!!×1】【アタック時】自分か相手のライフの上から1枚までを見て、ライフの上か下に置く。その後、このリーダーは、このバトル中、パワー+1000。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-099,シャーロット・カタクリ,L,LEADER,ライフ5,,打,5000,-,黄,ビッグ・マム海賊団,【ドン!!×1】【アタック時】自分か相手のライフの上から1枚までを見て、ライフの上か下に置く。その後、このリーダーは、このバトル中、パワー+1000。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-100,キングバーム,C,CHARACTER,,コスト3,打,5000,-,黄,ビッグ・マム海賊団/ホーミーズ,-,【】自分のライフの上か下から1枚をトラッシュに置くことができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-101,ケイミー,C,CHARACTER,,コスト1,知,3000,1000,黄,人魚族,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-102,サンジ,R,CHARACTER,,コスト2,打,3000,2000,黄,ヴィンスモーク家,【ドン!!×2】【アタック時】自分のライフの上か下から1枚を手札に加えることができる：自分のデッキの上から1枚までを、ライフの上に加える。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-103,始末屋ボビン,C,CHARACTER,,コスト2,斬,4000,1000,黄,ビッグ・マム海賊団,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-104,シャーリー,UC,CHARACTER,,コスト3,知,3000,1000,黄,人魚族,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分か相手のライフの上から1枚までを見て、ライフの上か下に置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-105,シャーロット・オーブン,UC,CHARACTER,,コスト3,特,4000,1000,黄,ビッグ・マム海賊団,【ドン!!×1】【アタック時】自分の手札から【トリガー】を持つカード1枚を捨てることができる：このキャラは、このバトル中、パワー+3000。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-106,シャーロット・オペラ,C,CHARACTER,,コスト4,特,6000,1000,黄,ビッグ・マム海賊団,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-107,シャーロット・ガレット,C,CHARACTER,,コスト2,特,2000,1000,黄,ビッグ・マム海賊団,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-108,シャーロット・クラッカー,SR,CHARACTER,,コスト4,斬,5000,1000,黄,ビッグ・マム海賊団,【ドン!!×1】自分のライフの枚数が相手より少ない場合、このキャラは【ダブルアタック】を得て、パワー+1000。(このカードが与えるダメージは2になる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-108,シャーロット・クラッカー,SR,CHARACTER,,コスト4,斬,5000,1000,黄,ビッグ・マム海賊団,【ドン!!×1】自分のライフの枚数が相手より少ない場合、このキャラは【ダブルアタック】を得て、パワー+1000。(このカードが与えるダメージは2になる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-109,シャーロット・シフォン,C,CHARACTER,,コスト2,知,3000,-,黄,ビッグ・マム海賊団,【登場時】自分のライフの上か下から1枚をトラッシュに置くことができる：自分のデッキの上から1枚までを、ライフの上に加える。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-110,シャーロット・スムージー,R,CHARACTER,,コスト4,特,5000,1000,黄,ビッグ・マム海賊団,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-111,シャーロット・プラリネ,C,CHARACTER,,コスト3,知,5000,1000,黄,人魚族/タイヨウの海賊団,-,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-112,シャーロット・プリン,R,CHARACTER,,コスト1,知,2000,1000,黄,ビッグ・マム海賊団,【登場時】自分のデッキの上から4枚を見て、「シャーロット・プリン」以外の特徴《ビッグ・マム海賊団》を持つカードか「サンジ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-112,シャーロット・プリン,R,CHARACTER,,コスト1,知,2000,1000,黄,ビッグ・マム海賊団,【登場時】自分のデッキの上から4枚を見て、「シャーロット・プリン」以外の特徴《ビッグ・マム海賊団》を持つカードか「サンジ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-113,シャーロット・ペロスペロー,SR,CHARACTER,,コスト3,特,5000,-,黄,ビッグ・マム海賊団,【KO時】自分のデッキの上から3枚を見て、特徴《ビッグ・マム海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-113,シャーロット・ペロスペロー,SR,CHARACTER,,コスト3,特,5000,-,黄,ビッグ・マム海賊団,【KO時】自分のデッキの上から3枚を見て、特徴《ビッグ・マム海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-114,シャーロット・リンリン,SR,CHARACTER,,コスト10,特,12000,-,黄,四皇/ビッグ・マム海賊団,【登場時】自分のリーダーが特徴《ビッグ・マム海賊団》を持つ場合、自分のデッキの上から1枚までを、ライフの上に加える。その後、相手のライフの上から1枚までを、トラッシュに置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-114,シャーロット・リンリン,SR,CHARACTER,,コスト10,特,12000,-,黄,四皇/ビッグ・マム海賊団,【登場時】自分のリーダーが特徴《ビッグ・マム海賊団》を持つ場合、自分のデッキの上から1枚までを、ライフの上に加える。その後、相手のライフの上から1枚までを、トラッシュに置く。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-115,シュトロイゼン,R,CHARACTER,,コスト1,斬,1000,2000,黄,ビッグ・マム海賊団,【登場時】自分の手札から【トリガー】を持つカード1枚を捨てることができる：相手のコスト1以下のキャラ1枚までを、KOする。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-116,しらほし,UC,CHARACTER,,コスト5,知,-,1000,黄,人魚族,【登場時】カード3枚を引き、自分の手札2枚を捨てる。,【】このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-117,ナポレオン,UC,CHARACTER,,コスト3,斬,3000,1000,黄,ビッグ・マム海賊団/ホーミーズ,【起動メイン】このキャラをレストにできる：自分の「シャーロット・リンリン」1枚までを、次の自分のターン開始時まで、パワー+1000。,【】このカードを登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-118,威国,UC,EVENT,,コスト2,-,-,-,黄,四皇/ビッグ・マム海賊団,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+5000。,【】自分の手札2枚を捨てることができる：自分のデッキの上から1枚までを、ライフの上に加える。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-119,斬・切・餅,R,EVENT,,コスト2,-,-,-,黄,ビッグ・マム海賊団,【メイン】自分のライフが相手より少ない場合、相手のコスト4以下のキャラ1枚までを、KOする。,【】自分の手札からコスト4以下の【】を持つキャラカード1枚までを、登場させる。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-120,熱海温泉,C,EVENT,,コスト3,-,-,-,黄,ビッグ・マム海賊団,【メイン】相手のライフが4枚以上の場合、相手のライフの上から1枚までを、トラッシュに置く。,【】このカードの【メイン】効果を発動する。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-121,雷霆,C,EVENT,,コスト2,-,-,-,黄,四皇/ビッグ・マム海賊団,【メイン】自分のライフの上から1枚をトラッシュに置くことができる：相手のコスト5以下のキャラ1枚までを、KOする。,【】相手のコスト5以下のキャラ1枚までを、KOする。,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-122,そげキング,SEC,CHARACTER,,コスト7,射,6000,1000,青,そげきの島,ルール上、このカードはカード名を「ウソップ」としても扱う。【登場時】コスト6以下のキャラ1枚までを、持ち主の手札に戻す。その後、カード2枚を引き、自分の手札2枚を捨てる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-122,そげキング,SEC,CHARACTER,,コスト7,射,6000,1000,青,そげきの島,ルール上、このカードはカード名を「ウソップ」としても扱う。【登場時】コスト6以下のキャラ1枚までを、持ち主の手札に戻す。その後、カード2枚を引き、自分の手札2枚を捨てる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-122,そげキング,SEC,CHARACTER,,コスト7,射,6000,1000,青,そげきの島,ルール上、このカードはカード名を「ウソップ」としても扱う。【登場時】コスト6以下のキャラ1枚までを、持ち主の手札に戻す。その後、カード2枚を引き、自分の手札2枚を捨てる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-123,シャーロット・カタクリ,SEC,CHARACTER,,コスト8,打,8000,-,黄,ビッグ・マム海賊団,【登場時】コスト8以下のキャラ1枚までを、持ち主のライフの上か下に表向きで加える。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP03-123,シャーロット・カタクリ,SEC,CHARACTER,,コスト8,打,8000,-,黄,ビッグ・マム海賊団,【登場時】コスト8以下のキャラ1枚までを、持ち主のライフの上か下に表向きで加える。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
OP01-051,ユースタス・キッド,SPカード,CHARACTER,,コスト8,特,8000,-,緑,超新星/キッド海賊団,【ドン!!×1】【相手のターン中】このキャラがレストの場合、相手はキャラの「ユースタス・キッド」以外にアタックできない。【起動メイン】【ターン1回】このキャラをレストにできる：自分の手札からコスト3以下のキャラカード1枚までを、登場させる。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
ST01-012,モンキー・D・ルフィ,SPカード,CHARACTER,,コスト5,打,6000,-,赤,超新星/麦わらの一味,【速攻】(このカードは登場したターンにアタックできる)【ドン!!×2】【アタック時】相手は、このバトル中、【ブロッカー】を発動できない。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
ST03-009,ドンキホーテ・ドフラミンゴ,SPカード,CHARACTER,,コスト7,特,7000,-,青,王下七武海/ドンキホーテ海賊団,【登場時】コスト7以下のキャラ1枚までを、持ち主の手札に戻す。,,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
ST04-003,カイドウ,SPカード,CHARACTER,,コスト9,打,10000,-,紫,四皇/百獣海賊団,【登場時】ドン!!-5(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：相手のコスト6以下のキャラ1枚までを、KOし、このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,強大な敵【OP-03】,,550103,ブースターパック 強大な敵【OP-03】
