CardID,Name,Rarity,Type,Cost_Life_Type,Cost_Life_Value,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
OP03-056,サンジのピラフ,UC,EVENT,コスト,3,-,-,-,青,東の海,【メイン】カード2枚を引く。,【】このカードの【メイン】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-056,サンジのピラフ,UC,EVENT,コスト,3,-,-,-,青,東の海,【メイン】カード2枚を引く。,【】このカードの【メイン】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-056,サンジのピラフ,UC,EVENT,コスト,3,-,-,-,青,東の海,【メイン】カード2枚を引く。,【】このカードの【メイン】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-056,サンジのピラフ,UC,EVENT,コスト,3,-,-,-,青,東の海,【メイン】カード2枚を引く。,【】このカードの【メイン】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-057,三・千・世・界,R,EVENT,コスト,4,-,-,-,青,東の海/麦わらの一味,【メイン】コスト5以下のキャラ1枚までを、持ち主のデッキの下に置く。,【】コスト3以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-057,三・千・世・界,R,EVENT,コスト,4,-,-,-,青,東の海/麦わらの一味,【メイン】コスト5以下のキャラ1枚までを、持ち主のデッキの下に置く。,【】コスト3以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-057,三・千・世・界,R,EVENT,コスト,4,-,-,-,青,東の海/麦わらの一味,【メイン】コスト5以下のキャラ1枚までを、持ち主のデッキの下に置く。,【】コスト3以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-057,三・千・世・界,R,EVENT,コスト,4,-,-,-,青,東の海/麦わらの一味,【メイン】コスト5以下のキャラ1枚までを、持ち主のデッキの下に置く。,【】コスト3以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-060,カリファ,UC,CHARACTER,コスト,4,知,4000,2000,紫,W7/GC,【アタック時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：カード2枚を引き、自分の手札1枚を捨てる。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-060,カリファ,UC,CHARACTER,コスト,4,知,4000,2000,紫,W7/GC,【アタック時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：カード2枚を引き、自分の手札1枚を捨てる。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-060,カリファ,UC,CHARACTER,コスト,4,知,4000,2000,紫,W7/GC,【アタック時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：カード2枚を引き、自分の手札1枚を捨てる。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-079,ヴェルゴ,UC,CHARACTER,コスト,5,打,5000,2000,黒,海軍/ドンキホーテ海賊団,【ドン!!×1】このキャラはバトルでKOされない。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-079,ヴェルゴ,UC,CHARACTER,コスト,5,打,5000,2000,黒,海軍/ドンキホーテ海賊団,【ドン!!×1】このキャラはバトルでKOされない。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-079,ヴェルゴ,UC,CHARACTER,コスト,5,打,5000,2000,黒,海軍/ドンキホーテ海賊団,【ドン!!×1】このキャラはバトルでKOされない。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-089,ブランニュー,R,CHARACTER,コスト,2,知,3000,1000,黒,海軍,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-089,ブランニュー,R,CHARACTER,コスト,2,知,3000,1000,黒,海軍,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-089,ブランニュー,R,CHARACTER,コスト,2,知,3000,1000,黒,海軍,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-089,ブランニュー,R,CHARACTER,コスト,2,知,3000,1000,黒,海軍,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-094,空気開扉,UC,EVENT,コスト,4,-,-,-,黒,CP9,【メイン】自分のリーダーが『CP』を含む特徴を持つ場合、自分のデッキの上から5枚を見て、コスト5以下の『CP』を含む特徴を持つキャラカード1枚までを、登場させる。その後、残りをトラッシュに置く。,【】自分のトラッシュからコスト3以下の黒のキャラカード1枚までを、登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-094,空気開扉,UC,EVENT,コスト,4,-,-,-,黒,CP9,【メイン】自分のリーダーが『CP』を含む特徴を持つ場合、自分のデッキの上から5枚を見て、コスト5以下の『CP』を含む特徴を持つキャラカード1枚までを、登場させる。その後、残りをトラッシュに置く。,【】自分のトラッシュからコスト3以下の黒のキャラカード1枚までを、登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-094,空気開扉,UC,EVENT,コスト,4,-,-,-,黒,CP9,【メイン】自分のリーダーが『CP』を含む特徴を持つ場合、自分のデッキの上から5枚を見て、コスト5以下の『CP』を含む特徴を持つキャラカード1枚までを、登場させる。その後、残りをトラッシュに置く。,【】自分のトラッシュからコスト3以下の黒のキャラカード1枚までを、登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-108,シャーロット・クラッカー,SR,CHARACTER,コスト,4,斬,5000,1000,黄,ビッグ・マム海賊団,【ドン!!×1】自分のライフの枚数が相手より少ない場合、このキャラは【ダブルアタック】を得て、パワー+1000。(このカードが与えるダメージは2になる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-108,シャーロット・クラッカー,SR,CHARACTER,コスト,4,斬,5000,1000,黄,ビッグ・マム海賊団,【ドン!!×1】自分のライフの枚数が相手より少ない場合、このキャラは【ダブルアタック】を得て、パワー+1000。(このカードが与えるダメージは2になる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-110,シャーロット・スムージー,R,CHARACTER,コスト,4,特,5000,1000,黄,ビッグ・マム海賊団,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-110,シャーロット・スムージー,R,CHARACTER,コスト,4,特,5000,1000,黄,ビッグ・マム海賊団,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-110,シャーロット・スムージー,R,CHARACTER,コスト,4,特,5000,1000,黄,ビッグ・マム海賊団,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-110,シャーロット・スムージー,R,CHARACTER,コスト,4,特,5000,1000,黄,ビッグ・マム海賊団,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-113,シャーロット・ペロスペロー,SR,CHARACTER,コスト,3,特,5000,-,黄,ビッグ・マム海賊団,【KO時】自分のデッキの上から3枚を見て、特徴《ビッグ・マム海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-113,シャーロット・ペロスペロー,SR,CHARACTER,コスト,3,特,5000,-,黄,ビッグ・マム海賊団,【KO時】自分のデッキの上から3枚を見て、特徴《ビッグ・マム海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-116,しらほし,UC,CHARACTER,コスト,5,知,-,1000,黄,人魚族,【登場時】カード3枚を引き、自分の手札2枚を捨てる。,【】このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-116,しらほし,UC,CHARACTER,コスト,5,知,-,1000,黄,人魚族,【登場時】カード3枚を引き、自分の手札2枚を捨てる。,【】このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-116,しらほし,UC,CHARACTER,コスト,5,知,-,1000,黄,人魚族,【登場時】カード3枚を引き、自分の手札2枚を捨てる。,【】このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-121,雷霆,C,EVENT,コスト,2,-,-,-,黄,四皇/ビッグ・マム海賊団,【メイン】自分のライフの上から1枚をトラッシュに置くことができる：相手のコスト5以下のキャラ1枚までを、KOする。,【】相手のコスト5以下のキャラ1枚までを、KOする。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-121,雷霆,C,EVENT,コスト,2,-,-,-,黄,四皇/ビッグ・マム海賊団,【メイン】自分のライフの上から1枚をトラッシュに置くことができる：相手のコスト5以下のキャラ1枚までを、KOする。,【】相手のコスト5以下のキャラ1枚までを、KOする。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-121,雷霆,C,EVENT,コスト,2,-,-,-,黄,四皇/ビッグ・マム海賊団,【メイン】自分のライフの上から1枚をトラッシュに置くことができる：相手のコスト5以下のキャラ1枚までを、KOする。,【】相手のコスト5以下のキャラ1枚までを、KOする。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-122,そげキング,SEC,CHARACTER,コスト,7,射,6000,1000,青,そげきの島,ルール上、このカードはカード名を「ウソップ」としても扱う。【登場時】コスト6以下のキャラ1枚までを、持ち主の手札に戻す。その後、カード2枚を引き、自分の手札2枚を捨てる。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-123,シャーロット・カタクリ,SEC,CHARACTER,コスト,8,打,8000,-,黄,ビッグ・マム海賊団,【登場時】コスト8以下のキャラ1枚までを、持ち主のライフの上か下に表向きで加える。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP03-123,シャーロット・カタクリ,SEC,CHARACTER,コスト,8,打,8000,-,黄,ビッグ・マム海賊団,【登場時】コスト8以下のキャラ1枚までを、持ち主のライフの上か下に表向きで加える。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-029,デリンジャー,C,CHARACTER,コスト,3,打,4000,1000,緑,ドンキホーテ海賊団,【自分のターン終了時】自分のドン!!1枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-029,デリンジャー,C,CHARACTER,コスト,3,打,4000,1000,緑,ドンキホーテ海賊団,【自分のターン終了時】自分のドン!!1枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-029,デリンジャー,C,CHARACTER,コスト,3,打,4000,1000,緑,ドンキホーテ海賊団,【自分のターン終了時】自分のドン!!1枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-031,ドンキホーテ・ドフラミンゴ,SR,CHARACTER,コスト,10,特,10000,-,緑,王下七武海/ドンキホーテ海賊団,【登場時】相手のレストの、リーダーとキャラ合計3枚までは、次の相手のリフレッシュフェイズでアクティブにならない。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-031,ドンキホーテ・ドフラミンゴ,SR,CHARACTER,コスト,10,特,10000,-,緑,王下七武海/ドンキホーテ海賊団,【登場時】相手のレストの、リーダーとキャラ合計3枚までは、次の相手のリフレッシュフェイズでアクティブにならない。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-032,ベビー5,UC,CHARACTER,コスト,1,特,1000,2000,緑,ドンキホーテ海賊団,【自分のターン終了時】このキャラをトラッシュに置くことができる：自分のドン!!2枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-032,ベビー5,UC,CHARACTER,コスト,1,特,1000,2000,緑,ドンキホーテ海賊団,【自分のターン終了時】このキャラをトラッシュに置くことができる：自分のドン!!2枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-032,ベビー5,UC,CHARACTER,コスト,1,特,1000,2000,緑,ドンキホーテ海賊団,【自分のターン終了時】このキャラをトラッシュに置くことができる：自分のドン!!2枚までを、アクティブにする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-036,ドンキホーテファミリー,C,EVENT,コスト,1,-,-,-,緑,ドンキホーテ海賊団,【カウンター】自分のデッキの上から5枚を見て、特徴《ドンキホーテ海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【カウンター】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-036,ドンキホーテファミリー,C,EVENT,コスト,1,-,-,-,緑,ドンキホーテ海賊団,【カウンター】自分のデッキの上から5枚を見て、特徴《ドンキホーテ海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【カウンター】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-036,ドンキホーテファミリー,C,EVENT,コスト,1,-,-,-,緑,ドンキホーテ海賊団,【カウンター】自分のデッキの上から5枚を見て、特徴《ドンキホーテ海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【カウンター】効果を発動する。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-044,カイドウ,SR,CHARACTER,コスト,10,打,12000,-,青,四皇/百獣海賊団,【登場時】コスト8以下のキャラ1枚までと、コスト3以下のキャラ1枚までを、持ち主の手札に戻す。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-044,カイドウ,SR,CHARACTER,コスト,10,打,12000,-,青,四皇/百獣海賊団,【登場時】コスト8以下のキャラ1枚までと、コスト3以下のキャラ1枚までを、持ち主の手札に戻す。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-056,ゴムゴムの業火拳銃,R,EVENT,コスト,6,-,-,-,青,麦わらの一味,【メイン】キャラ1枚までを、持ち主のデッキの下に置く。,【】コスト4以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-056,ゴムゴムの業火拳銃,R,EVENT,コスト,6,-,-,-,青,麦わらの一味,【メイン】キャラ1枚までを、持ち主のデッキの下に置く。,【】コスト4以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-056,ゴムゴムの業火拳銃,R,EVENT,コスト,6,-,-,-,青,麦わらの一味,【メイン】キャラ1枚までを、持ち主のデッキの下に置く。,【】コスト4以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-056,ゴムゴムの業火拳銃,R,EVENT,コスト,6,-,-,-,青,麦わらの一味,【メイン】キャラ1枚までを、持ち主のデッキの下に置く。,【】コスト4以下のキャラ1枚までを、持ち主のデッキの下に置く。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-083,サボ,SR,CHARACTER,コスト,5,特,6000,1000,黒,ドレスローザ/革命軍,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のキャラすべては、次の自分のターン開始時まで、効果でKOされない。その後、カード2枚を引き、自分の手札2枚を捨てる。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-089,バルトロメオ,R,CHARACTER,コスト,3,特,3000,2000,黒,ドレスローザ/バルトクラブ,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-089,バルトロメオ,R,CHARACTER,コスト,3,特,3000,2000,黒,ドレスローザ/バルトクラブ,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-089,バルトロメオ,R,CHARACTER,コスト,3,特,3000,2000,黒,ドレスローザ/バルトクラブ,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-089,バルトロメオ,R,CHARACTER,コスト,3,特,3000,2000,黒,ドレスローザ/バルトクラブ,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-095,バ～～～～リアッ!!,C,EVENT,コスト,1,-,-,-,黒,ドレスローザ/バルトクラブ,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のトラッシュが15枚以上ある場合、そのカードを、このバトル中、パワー+2000。,【】カード2枚を引き、自分の手札1枚を捨てる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-095,バ～～～～リアッ!!,C,EVENT,コスト,1,-,-,-,黒,ドレスローザ/バルトクラブ,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のトラッシュが15枚以上ある場合、そのカードを、このバトル中、パワー+2000。,【】カード2枚を引き、自分の手札1枚を捨てる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-095,バ～～～～リアッ!!,C,EVENT,コスト,1,-,-,-,黒,ドレスローザ/バルトクラブ,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のトラッシュが15枚以上ある場合、そのカードを、このバトル中、パワー+2000。,【】カード2枚を引き、自分の手札1枚を捨てる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-100,カポネ・ベッジ,R,CHARACTER,コスト,3,射,3000,2000,黄,ファイアタンク海賊団,-,【】相手のリーダーかキャラ1枚までは、このターン中、アタックできない。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-100,カポネ・ベッジ,R,CHARACTER,コスト,3,射,3000,2000,黄,ファイアタンク海賊団,-,【】相手のリーダーかキャラ1枚までは、このターン中、アタックできない。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-100,カポネ・ベッジ,R,CHARACTER,コスト,3,射,3000,2000,黄,ファイアタンク海賊団,-,【】相手のリーダーかキャラ1枚までは、このターン中、アタックできない。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-100,カポネ・ベッジ,R,CHARACTER,コスト,3,射,3000,2000,黄,ファイアタンク海賊団,-,【】相手のリーダーかキャラ1枚までは、このターン中、アタックできない。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-104,サンジ,SR,CHARACTER,コスト,4,打,5000,1000,黄,ヴィンスモーク家,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-104,サンジ,SR,CHARACTER,コスト,4,打,5000,1000,黄,ヴィンスモーク家,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),【】自分の手札1枚を捨てることができる：このカードを登場させる。,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-112,ヤマト,SR,CHARACTER,コスト,9,打,9000,-,黄,ワノ国,【登場時】お互いのライフの合計枚数以下のコストを持つ相手のキャラ1枚までを、KOする。その後、自分のライフが1枚以下の場合、自分のデッキの上から1枚までを、ライフの上に加える。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP04-112,ヤマト,SR,CHARACTER,コスト,9,打,9000,-,黄,ワノ国,【登場時】お互いのライフの合計枚数以下のコストを持つ相手のキャラ1枚までを、KOする。その後、自分のライフが1枚以下の場合、自分のデッキの上から1枚までを、ライフの上に加える。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP05-006,コアラ,SR,CHARACTER,コスト,2,打,3000,2000,赤,革命軍,【登場時】自分のリーダーが特徴《革命軍》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-3000。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP05-006,コアラ,SR,CHARACTER,コスト,2,打,3000,2000,赤,革命軍,【登場時】自分のリーダーが特徴《革命軍》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-3000。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
OP05-007,サボ,SR,CHARACTER,コスト,6,特,7000,-,赤,革命軍,【登場時】相手のキャラ2枚までを、パワーの合計が4000以下になるようにKOする。,,ONE PIECE CARD THE BEST【PRB-01】,,550301,"プレミアムブースター <br class=""spInline"">ONE PIECE CARD THE BEST【PRB-01】"
